TEX41	chr2	145425533	145834296
PABPC1P2	chr2	147344624	147348558
LRATD1	chr2	14772840	14780165
ACVR2A	chr2	148602085	148688396
ORC4	chr2	148687965	148779173
MBD5	chr2	148778579	149271046
EPC2	chr2	149402319	149545138
LYPD6B	chr2	149974687	150071772
LYPD6	chr2	150186498	150330662
MIR9899	chr2	150186791	150186887
MMADHC	chr2	150426150	150444289
MMADHC-DT	chr2	150443871	150704748
LINC01931	chr2	150624019	150715705
LINC01817	chr2	151091405	151113521
RND3	chr2	151324706	151344209
LINC01920	chr2	151409045	151428735
LINC02612	chr2	151485410	151491871
RBM43	chr2	152104453	152118377
NMI	chr2	152126983	152146182
LOC101929319	chr2	152194339	152235885
TNFAIP6	chr2	152214105	152236560
MIR4773-1	chr2	152224847	152224925
MIR4773-2	chr2	152224847	152224925
RIF1	chr2	152266415	152338686
NEB	chr2	152341852	152591001
ARL5A	chr2	152655310	152684935
CACNB4	chr2	152689284	152955681
STAM2	chr2	152973314	153032277
NBAS	chr2	15307039	15701458
FMNL2	chr2	153191687	153506340
PRPF40A	chr2	153508108	153574533
ARL6IP6	chr2	153574161	153618899
RPRM	chr2	154333851	154335276
GALNT13	chr2	154728434	155310491
LOC100144595	chr2	155292364	155313950
KCNJ3	chr2	155555206	155556103
LINC01876	chr2	156877046	157111443
NR4A2	chr2	157180948	157189233
FLJ46875	chr2	157193083	157198632
GPD2	chr2	157292063	157442915
DDX1	chr2	15731991	15771225
GALNT5	chr2	158114216	158175003
ERMN	chr2	158175142	158184224
FAM133DP	chr2	158234998	158237021
CYTIP	chr2	158271130	158300601
LINC01804	chr2	15830905	15859085
ACVR1C	chr2	158383278	158454072
ACVR1	chr2	158592957	158732842
UPP2	chr2	158958381	158992666
CCDC148-AS1	chr2	159023161	159092681
CCDC148	chr2	159027584	159313265
PKP4	chr2	159313463	159539402
PKP4-AS1	chr2	159514848	159591514
DAPL1	chr2	159651828	159672502
TANC1	chr2	159825145	160089170
MIR6888	chr2	160043345	160043412
WDSUB1	chr2	160092308	160143214
BAZ2B	chr2	160175489	160473112
LOC643072	chr2	160471804	160474553
MARCHF7	chr2	160569016	160627538
MYCNUT	chr2	16060520	16076140
CD302	chr2	160625138	160654766
LY75-CD302	chr2	160625138	160761267
LY75	chr2	160659865	160761267
MYCNOS	chr2	16076386	16081807
PLA2R1	chr2	160788516	160919126
MYCN	chr2	16080671	16087126
ITGB6	chr2	160956176	161056824
LINC02478	chr2	161114229	161128406
RBMS1	chr2	161128661	161350318
MIR4785	chr2	161264320	161264393
GACAT3	chr2	16190548	16225811
TANK	chr2	161993473	162092741
LOC101929512	chr2	162079768	162111154
LINC01806	chr2	162101249	162105561
PSMD14	chr2	162164935	162268228
TBR1	chr2	162272807	162282381
AHCTF1P1	chr2	162355577	162364413
SLC4A10	chr2	162480844	162841786
DPP4	chr2	162848754	162930725
DPP4-DT	chr2	162931366	162934442
LOC101929532	chr2	162970950	163029249
GCG	chr2	162999391	163008757
FAP	chr2	163027193	163099955
IFIH1	chr2	163123583	163175194
GCA	chr2	163175272	163219618
KCNH7	chr2	163227916	163695277
PXDN	chr2	1635658	1748287
KCNH7-AS1	chr2	163625445	163654482
FIGN	chr2	164459120	164592518
GRB14	chr2	165348926	165425005
COBLL1	chr2	165514440	165698586
SNORA70F	chr2	165544152	165544287
LOC101929633	chr2	165697258	165705906
SLC38A11	chr2	165754708	165812035
SCN3A	chr2	165944035	166060560
SCN2A	chr2	166150564	166248814
CSRNP3	chr2	166326207	166545917
GALNT3	chr2	166604097	166650757
LOC100506124	chr2	166713984	166728451
TTC21B	chr2	166729871	166810286
TTC21B-AS1	chr2	166790366	166804831
LOC102724058	chr2	166813927	166892910
SCN1A	chr2	166841150	167005671
SCN1A-AS1	chr2	166938040	167158294
SCN9A	chr2	167051694	167232497
SCN7A	chr2	167260082	167343481
FAM49A	chr2	16730726	16847102
XIRP2-AS1	chr2	167979318	167997465
XIRP2	chr2	168043881	168116263
B3GALT1-AS1	chr2	168671283	168797654
B3GALT1	chr2	168675181	168727366
STK39	chr2	168810531	169104105
CERS6	chr2	169312781	169631644
MIR4774	chr2	169439452	169439528
CERS6-AS1	chr2	169628460	169642939
NOSTRIN	chr2	169643048	169721849
SPC25	chr2	169727400	169746940
G6PC2	chr2	169757800	169766510
DHRS9	chr2	169923586	169952677
LRP2	chr2	169983618	170219044
BBS5	chr2	170336003	170363165
KLHL41	chr2	170366211	170382768
FASTKD1	chr2	170385017	170430431
PPIG	chr2	170440860	170497916
CCDC173	chr2	170501934	170550915
PHOSPHO2	chr2	170550963	170558218
PHOSPHO2-KLHL23	chr2	170550978	170608388
KLHL23	chr2	170590341	170608388
SSB	chr2	170655380	170668574
METTL5	chr2	170668266	170681441
SNORD3K	chr2	170672788	170672888
UBR3	chr2	170683963	170940641
MYO3B	chr2	171034656	171511677
MYO3B-AS1	chr2	171197026	171207453
LOC101926913	chr2	171556877	171627276
LINC01124	chr2	171568948	171571077
SP5	chr2	171571846	171574588
ERICH2	chr2	171627191	171634619
GAD1	chr2	171673396	171717661
GORASP2	chr2	171784986	171823640
TLK1	chr2	171847332	171923483
METTL8	chr2	172172255	172291313
DCAF17	chr2	172290735	172341562
CYBRD1	chr2	172378742	172414639
DYNC1I2	chr2	172543978	172606668
SLC25A12	chr2	172639914	172750816
HAT1	chr2	172778934	172848600
METAP1D	chr2	172864859	172947158
DLX1	chr2	172950234	172954402
DLX2	chr2	172964165	172967628
DLX2-DT	chr2	172967733	172974710
ITGA6	chr2	173292063	173371187
ITGA6-AS1	chr2	173328989	173330750
PDK1	chr2	173420100	173490351
RAPGEF4-AS1	chr2	173587916	173600934
RAPGEF4	chr2	173600572	173917621
MAP3K20	chr2	173940573	174132743
MAP3K20-AS1	chr2	174062439	174146764
CDCA7	chr2	174219599	174233725
SP3	chr2	174765502	174828608
LINC01960	chr2	174890007	174891886
OLA1	chr2	174937174	175113260
LINC01305	chr2	175190754	175195371
SP9	chr2	175199681	175203228
CIR1	chr2	175212749	175260440
SCRN3	chr2	175260456	175294303
GPR155	chr2	175296298	175351816
WIPF1	chr2	175424301	175499333
H3P6	chr2	175584527	175585586
CHRNA1	chr2	175612319	175629200
CHN1	chr2	175664040	175712283
ATF2	chr2	175936977	176032934
MIR933	chr2	176032360	176032437
ATP5MC3	chr2	176040985	176046438
LNPK	chr2	176788609	176867548
RAD51AP2	chr2	17691845	17699707
EVX2	chr2	176944834	176948690
HOXD13	chr2	176957448	176960672
HOXD12	chr2	176964522	176967217
HOXD11	chr2	176972007	176974482
HOXD10	chr2	176981491	176984670
HOXD9	chr2	176987446	176989665
HOXD8	chr2	176994432	176997423
HOXD-AS2	chr2	176999568	177001826
LOC401021	chr2	177001339	177005119
MIR10B	chr2	177015030	177015140
HOXD4	chr2	177016277	177017954
HOXD3	chr2	177022034	177037826
HAGLR	chr2	177037916	177042857
HAGLROS	chr2	177042893	177043737
HOXD1	chr2	177053395	177055635
MIR7704	chr2	177053570	177053629
MTX2	chr2	177134169	177202753
VSNL1	chr2	17721238	17837706
MIR1246	chr2	177465707	177465780
LINC01116	chr2	177494308	177502302
LINC01117	chr2	177502481	177520686
LOC105373759	chr2	178076122	178077139
HNRNPA3	chr2	178077421	178088687
MIR4444-1	chr2	178077453	178077527
NFE2L2	chr2	178095030	178129859
MIR3128	chr2	178120672	178120738
LOC100130691	chr2	178148235	178257419
MIR6512	chr2	178178533	178178610
AGPS	chr2	178257500	178408562
TTC30B	chr2	178413725	178417524
SMC6	chr2	17845078	17935096
TTC30A	chr2	178477726	178483470
PDE11A	chr2	178487976	178973066
PDE11A-AS1	chr2	178538049	178588017
RBM45	chr2	178977163	178994383
OSBPL6	chr2	179184968	179267620
CHROMR	chr2	179278385	179304970
MYT1L	chr2	1792884	2335047
PRKRA	chr2	179296140	179315902
PJVK	chr2	179317070	179326293
FKBP7	chr2	179328390	179343327
PLEKHA3	chr2	179345183	179381190
GEN1	chr2	17935135	17970213
TTN-AS1	chr2	179387917	179484944
TTN	chr2	179609131	179672150
LOC101927055	chr2	179641652	179644690
CCDC141	chr2	179694483	179914864
SESTD1	chr2	179966404	180129559
MSGN1	chr2	17997726	17999065
ZNF385B	chr2	180306708	180726339
KCNS3	chr2	18059113	18114225
MIR1258	chr2	180725562	180725635
CWC22	chr2	180809602	180872024
SCHLAP1	chr2	181556830	181781666
UBE2E3	chr2	181845111	181928154
LINC01934	chr2	181988563	182264280
MIR4437	chr2	182170319	182170379
ITGA4	chr2	182322112	182403667
CERKL	chr2	182401398	182521834
NEUROD1	chr2	182536826	182545392
ITPRID2	chr2	182756456	182795465
PPP1R1C	chr2	182818967	182982483
PDE1A	chr2	183032613	183106790
DNAJC10	chr2	183580983	183659191
FRZB	chr2	183698001	183731365
NCKAP1	chr2	183773842	183903185
DUSP19	chr2	183943474	183964736
NUP35	chr2	183982217	184026412
MIR548AE1	chr2	185243701	185243771
ZNF804A	chr2	185463255	185804219
LOC105373782	chr2	186029680	186031799
FSIP2-AS2	chr2	186584600	186605204
FSIP2	chr2	186603530	186698017
FSIP2-AS1	chr2	186648417	186664877
LINC01473	chr2	186898257	186951044
ZC3H15	chr2	187350986	187374088
RDH14	chr2	18735988	18741919
NT5C1B-RDH14	chr2	18735988	18770846
NT5C1B	chr2	18744136	18770835
ITGAV	chr2	187454782	187545628
FAM171B	chr2	187558786	187630686
ZSWIM2	chr2	187692201	187713897
CALCRL	chr2	188206690	188312979
TFPI	chr2	188328956	188419162
LINC01090	chr2	188900322	189152418
GULP1	chr2	189156395	189460653
MIR561	chr2	189162218	189162315
DIRC1	chr2	189598464	189654850
COL3A1	chr2	189839098	189877472
MIR1245A	chr2	189842817	189842887
MIR1245B	chr2	189842818	189842887
MIR3606	chr2	189860355	189860418
COL5A2	chr2	189896623	190044487
MIR3129	chr2	189997761	189997837
WDR75	chr2	190306158	190340288
SLC40A1	chr2	190425315	190445537
ASDURF	chr2	190526124	190531127
ASNSD1	chr2	190526124	190535557
ANKAR	chr2	190540710	190611376
OSGEPL1	chr2	190611385	190627924
OSGEPL1-AS1	chr2	190627505	190630282
ORMDL1	chr2	190628584	190649065
PMS1	chr2	190648810	190742355
MSTN	chr2	190920425	190927455
C2orf88	chr2	191002502	191068210
HIBCH	chr2	191068645	191184552
INPP1	chr2	191208314	191236391
MFSD6	chr2	191273080	191367040
NEMP2	chr2	191369063	191399448
NAB1	chr2	191513620	191557492
LINC01376	chr2	19167728	19226726
GLS	chr2	191745546	191830278
STAT1	chr2	191833761	191878976
LOC105373805	chr2	191886251	191897040
STAT4	chr2	191894301	192016322
MYO1B	chr2	192110129	192290112
NABP1	chr2	192542861	192555393
LOC105747689	chr2	192554906	192575195
LOC729254	chr2	192657565	192684975
CAVIN2	chr2	192699035	192711814
TMEFF2	chr2	192813771	193059659
PCGEM1	chr2	193614570	193641625
LINC01821	chr2	195208992	195284355
MIR4757	chr2	19548189	19548266
OSR1	chr2	19551245	19558384
LINC01790	chr2	195595318	195626159
SLC39A10	chr2	196521681	196602424
DNAH7	chr2	196602426	196933561
STK17B	chr2	196998306	197036302
HECW2	chr2	197058795	197458278
HECW2-AS1	chr2	197124747	197128928
CCDC150	chr2	197504438	197597525
LOC100130452	chr2	197565357	197577736
GTF3C3	chr2	197627758	197664407
C2orf66	chr2	197669138	197675000
PGAP1	chr2	197697727	197791431
ANKRD44	chr2	197851385	198175504
ANKRD44-AS1	chr2	198062714	198063997
ANKRD44-IT1	chr2	198115581	198167243
SF3B1	chr2	198256697	198299817
COQ10B	chr2	198318146	198340033
HSPD1	chr2	198351307	198364998
SNORA105B	chr2	198351511	198351627
HSPE1	chr2	198365102	198368173
HSPE1-MOB4	chr2	198365102	198418423
MOB4	chr2	198380277	198418423
RFTN2	chr2	198432947	198540311
MARS2	chr2	198570092	198573119
BOLL	chr2	198591602	198651036
PLCL1	chr2	198669316	199014587
LINC01923	chr2	199164086	199239821
SATB2	chr2	200260553	200322662
SATB2-AS1	chr2	200332820	200337481
LINC01877	chr2	200472790	200523855
FTCDNL1	chr2	200625258	200715896
LINC00954	chr2	20068614	20084808
C2orf69	chr2	200776015	200792996
TYW5	chr2	200793635	200820214
MAIP1	chr2	200820039	200828840
TTC32	chr2	20096391	20101744
WDR35	chr2	20110023	20189866
SPATS2L	chr2	201170601	201346987
KCTD18	chr2	201353680	201374791
SGO2	chr2	201390864	201448818
AOX1	chr2	201450736	201536218
AOX3P-AOX2P	chr2	201560445	201659638
LINC01792	chr2	201577027	201599900
BZW1-AS1	chr2	201645217	201676893
BZW1	chr2	201676632	201692061
CLK1	chr2	201717731	201729381
PPIL3	chr2	201735629	201753800
NIF3L1	chr2	201754049	201768655
ORC2	chr2	201773699	201828383
FAM126B	chr2	201838440	201936394
LOC101928222	chr2	20189964	20204567
MATN3	chr2	20191812	20212429
NDUFB3	chr2	201936723	201950473
CFLAR	chr2	201980886	202041410
CFLAR-AS1	chr2	202005011	202022515
CASP10	chr2	202047863	202094129
CASP8	chr2	202098165	202152434
FLACC1	chr2	202152993	202222121
TRAK2	chr2	202241929	202316181
STRADB	chr2	202316462	202345569
LAPTM4A	chr2	20232410	20251389
C2CD6	chr2	202399042	202483901
TMEM237	chr2	202484908	202508226
MPP4	chr2	202509596	202563367
ALS2	chr2	202564989	202645656
CDK15	chr2	202671151	202760273
FZD7	chr2	202899309	202903160
KIAA2012	chr2	202937977	203069911
KIAA2012-AS1	chr2	202976965	202981781
SUMO1	chr2	203070893	203103320
NOP58	chr2	203130485	203168384
SNORD70	chr2	203141153	203141241
SNORD70B	chr2	203142835	203142910
SNORD11B	chr2	203156039	203156151
SNORD11	chr2	203157773	203157857
BMPR2	chr2	203241049	203432472
FAM117B	chr2	203499691	203634480
ICA1L	chr2	203637873	203736489
WDR12	chr2	203738983	203776396
CARF	chr2	203776940	203852984
NBEAL1	chr2	203879601	204082717
SDC1	chr2	20400557	20425194
CYP20A1	chr2	204103740	204170749
ABI2	chr2	204231606	204296896
RAPH1	chr2	204306191	204400024
PUM2	chr2	20448451	20527147
CD28	chr2	204571197	204603635
CTLA4	chr2	204732493	204738688
ICOS	chr2	204801485	204826300
PARD3B	chr2	205410197	206484886
RHOB	chr2	20646834	20649201
NRP2	chr2	206547224	206644438
LOC107985856	chr2	20678385	20701284
INO80D	chr2	206858444	206950898
NDUFS1	chr2	206979540	207024168
GCSHP3	chr2	206980296	206981296
EEF1B2	chr2	207024317	207027653
SNORD51	chr2	207026604	207026674
SNORA41	chr2	207026951	207027083
GPR1	chr2	207040039	207082771
GPR1-AS	chr2	207068099	207130967
ZDBF2	chr2	207139386	207179151
ADAM23	chr2	207308255	207485851
FAM237A	chr2	207508950	207514078
DYTN	chr2	207516344	207583120
MDH1B	chr2	207602486	207630052
FASTKD2	chr2	207630111	207660913
MIR3130-1	chr2	207647957	207648032
MIR3130-2	chr2	207647957	207648032
CPO	chr2	207804241	207834198
HS1BP3-IT1	chr2	20790534	20792308
KLF7	chr2	207938860	208031970
MIR2355	chr2	207974710	207974797
MIR7845	chr2	208031123	208031222
MYOSLID-AS1	chr2	208051413	208119040
MYOSLID	chr2	208104534	208110611
LINC01802	chr2	208125168	208135788
MIR1302-4	chr2	208133998	208134148
HS1BP3	chr2	20817577	20850858
CREB1	chr2	208394685	208470712
METTL21A	chr2	208445354	208490777
LINC01857	chr2	208527153	208531748
CCNYL1	chr2	208576263	208620898
MIR4775	chr2	208619530	208619605
FZD5	chr2	208627321	208634630
GDF7	chr2	20866903	20879003
PLEKHM3	chr2	208686011	208890251
LDAH	chr2	20883773	21022890
LOC100507443	chr2	208983852	209021486
CRYGD	chr2	208986330	208989248
CRYGC	chr2	208992860	208994552
CRYGB	chr2	209007296	209010882
CRYGA	chr2	209025463	209028313
C2orf80	chr2	209030070	209054754
IDH1	chr2	209100950	209119867
IDH1-AS1	chr2	209119956	209120918
PIKFYVE	chr2	209130978	209223470
PTH2R	chr2	209271516	209359231
LOC101927960	chr2	209407366	209690311
MAP2	chr2	210288770	210598834
UNC80	chr2	210636555	210864020
RPE	chr2	210867288	210886984
KANSL1L	chr2	210886144	211036133
KANSL1L-AS1	chr2	210894645	210929080
ACADL	chr2	211052646	211090171
MYL1	chr2	211154873	211179898
LANCL1-AS1	chr2	211189435	211335057
LANCL1	chr2	211295972	211341499
CPS1	chr2	211458078	211543831
CPS1-IT1	chr2	211482294	211484600
ERBB4	chr2	212240441	213403526
APOB	chr2	21224300	21266945
MIR548F2	chr2	213290986	213291084
TDRD15	chr2	21346857	21367238
LINC01878	chr2	213660054	213683987
MIR4776-1	chr2	213790980	213791060
MIR4776-2	chr2	213790980	213791060
IKZF2	chr2	213864421	214017180
LINC01953	chr2	214020539	214032434
SPAG16-DT	chr2	214140509	214148933
SPAG16	chr2	214149102	214182709
MIR4438	chr2	214622790	214622883
VWC2L	chr2	215275777	215443700
VWC2L-IT1	chr2	215374905	215401614
BARD1	chr2	215590369	215674407
SNHG31	chr2	215674952	215828329
SNORA70I	chr2	215711670	215711805
ABCA12	chr2	215796265	216003349
ATIC	chr2	216176781	216214487
FN1	chr2	216225162	216300793
LOC102724849	chr2	216318429	216328594
LINC00607	chr2	216476285	216708259
LINC01614	chr2	216582765	216585669
MREG	chr2	216807306	216898819
PECR	chr2	216903110	216946532
TMEM169	chr2	216946588	216967506
XRCC5	chr2	216974070	217071016
LINC01963	chr2	217081611	217084915
MARCHF4	chr2	217122587	217237206
SMARCAL1	chr2	217277206	217347776
RPL37A	chr2	217363566	217368809
LINC01280	chr2	217454715	217471661
IGFBP2	chr2	217524289	217529159
IGFBP5	chr2	217536827	217560272
TNP1	chr2	217724180	217724787
LOC105373876	chr2	217731054	217732532
LINC01921	chr2	217735494	217736362
SH3YL1	chr2	218135	264866
DIRC3-AS1	chr2	218147455	218208927
DIRC3	chr2	218148741	218621316
TNS1	chr2	218664310	218808793
SNORA115	chr2	218698312	218698456
MIR6809	chr2	218765235	218765351
LOC105373878	chr2	218843429	218857338
RUFY4	chr2	218899656	218955304
CXCR2P1	chr2	218923877	218926013
CXCR2	chr2	218990016	219001974
CXCR1	chr2	219027563	219031685
ARPC2	chr2	219081911	219119071
LINC01822	chr2	21910305	21933524
GPBAR1	chr2	219124218	219128582
AAMP	chr2	219128851	219134860
PNKD	chr2	219135241	219211516
TMBIM1	chr2	219138914	219157300
MIR6513	chr2	219144847	219144911
CATIP-AS2	chr2	219190963	219222689
MIR6810	chr2	219206633	219206703
CATIP	chr2	219221579	219232817
CATIP-AS1	chr2	219231387	219232625
SLC11A1	chr2	219246995	219261617
CTDSP1	chr2	219262955	219270664
MIR26B	chr2	219267368	219267445
VIL1	chr2	219283845	219318018
USP37	chr2	219314973	219433074
CNOT9	chr2	219433561	219461803
PLCD4	chr2	219472621	219501898
ZNF142	chr2	219517287	219524346
BCS1L	chr2	219524405	219528166
RNF25	chr2	219528614	219536725
STK36	chr2	219536808	219567438
TTLL4	chr2	219575557	219620139
CYP27A1	chr2	219646869	219680016
PRKAG3	chr2	219687103	219696526
MIR9500	chr2	219687812	219687877
WNT6	chr2	219724527	219738955
WNT10A	chr2	219745573	219758650
LINC01494	chr2	219765535	219795359
CDK5R2	chr2	219824387	219826877
LINC00608	chr2	219841005	219842644
FEV	chr2	219845808	219849906
CRYBA2	chr2	219854911	219858144
MIR375	chr2	219866366	219866430
LOC100129175	chr2	219866936	219880444
CFAP65	chr2	219898413	219906238
IHH	chr2	219919145	219925643
MIR3131	chr2	219923409	219923472
NHEJ1	chr2	219940045	220025587
SLC23A3	chr2	220026186	220034751
CNPPD1	chr2	220036618	220042878
RETREG2	chr2	220042996	220050197
ZFAND2B	chr2	220071505	220074373
ABCB6	chr2	220074493	220083680
ATG9A	chr2	220084101	220094358
ANKZF1	chr2	220094527	220101401
GLB1L	chr2	220101319	220110166
STK16	chr2	220110200	220115059
TUBA4A	chr2	220114432	220119330
TUBA4B	chr2	220117964	220136919
DNAJB2	chr2	220144087	220151617
PTPRN	chr2	220154344	220174123
MIR153-1	chr2	220158832	220158922
RESP18	chr2	220192128	220197899
DNPEP	chr2	220236764	220264729
DES	chr2	220283098	220291456
SPEG	chr2	220325533	220331584
SPEGNB	chr2	220361076	220363009
GMPPA	chr2	220363612	220371711
ASIC4	chr2	220378891	220403494
CHPF	chr2	220403675	220408531
TMEM198	chr2	220408384	220415317
MIR3132	chr2	220413794	220413869
OBSL1	chr2	220426443	220436261
INHA	chr2	220437031	220440433
STK11IP	chr2	220462578	220481173
SLC4A3	chr2	220492291	220506702
LINC01803	chr2	220768771	220769610
MIR4268	chr2	220771222	220771286
EPHA4	chr2	222282746	222438922
PAX3	chr2	223064605	223163717
CCDC140	chr2	223162865	223169936
CT75	chr2	223183189	223222629
SGPP2	chr2	223288706	223427340
FARSB	chr2	223431617	223520811
MOGAT1	chr2	223536376	223574649
ACSL3	chr2	223725753	223809357
KCNE4	chr2	223916647	223920355
SCG2	chr2	224461657	224467079
AP1S3	chr2	224620042	224702299
WDFY1	chr2	224740064	224810052
MRPL44	chr2	224822179	224832431
SERPINE2	chr2	224839764	224904036
FAM124B	chr2	225243414	225266824
CUL3	chr2	225334866	225434672
DOCK10	chr2	225629806	225907185
MIR4439	chr2	225875177	225875257
NYAP2	chr2	226264425	226568370
LOC646736	chr2	227007509	227044778
MIR5702	chr2	227523425	227523509
LINC01884	chr2	22759350	22761160
IRS1	chr2	227596032	227663506
RHBDD1	chr2	227664874	227863926
COL4A4	chr2	227867429	228028921
COL4A3	chr2	228029339	228179508
MFF-DT	chr2	228085767	228189880
MFF	chr2	228189966	228222549
TM4SF20	chr2	228226753	228244022
MIR5703	chr2	228336847	228336903
AGFG1	chr2	228336887	228425938
C2orf83	chr2	228474805	228498036
LOC729968	chr2	228481706	228483371
SLC19A3	chr2	228548478	228582744
CCL20	chr2	228678557	228682272
DAW1	chr2	228736091	228789060
SPHKAP	chr2	228844670	229046403
LINC01807	chr2	229347974	229476111
PID1	chr2	229888688	230136003
DNER	chr2	230222344	230579271
TRIP12	chr2	230696960	230787896
FBXO36	chr2	230787218	230877835
SLC16A14	chr2	230899697	230933640
SP110	chr2	231032008	231084699
SP140	chr2	231090444	231177930
SP140L	chr2	231191885	231268447
SP100	chr2	231280915	231372861
LINC01907	chr2	231555635	231565244
CAB39	chr2	231577556	231685790
ITM2C	chr2	231728899	231743963
GCSIR	chr2	231751260	231769232
GPR55	chr2	231772042	231789957
SPATA3-AS1	chr2	231849082	231860747
SPATA3	chr2	231860838	231871999
C2orf72	chr2	231902237	231914434
PSMD1	chr2	231921577	232037541
HTR2B	chr2	231972943	231989756
ARMC9	chr2	232063344	232241559
MIR4777	chr2	232227418	232227504
B3GNT7	chr2	232260420	232265875
MYT1L-AS1	chr2	2323003	2330880
NCL	chr2	232318241	232329195
SNORA75	chr2	232320510	232320647
SNORD20	chr2	232321154	232321234
SNORD82	chr2	232325078	232325153
LINC00471	chr2	232373136	232379050
NMUR1	chr2	232387897	232395156
TEX44	chr2	232457574	232458987
PTMA	chr2	232573234	232578251
MIR1244-1	chr2	232578023	232578108
PDE6D	chr2	232597134	232646037
COPS7B	chr2	232646380	232673963
MIR1471	chr2	232756951	232757008
NPPC	chr2	232786518	232791106
DIS3L2	chr2	232826422	233209060
MIR562	chr2	233037362	233037457
ALPP	chr2	233243460	233247599
ECEL1P2	chr2	233250459	233251754
ALPG	chr2	233271553	233275424
ALPI	chr2	233320862	233325463
ECEL1	chr2	233344536	233352544
PRSS56	chr2	233385097	233390426
CHRND	chr2	233390869	233401375
CHRNG	chr2	233404401	233412825
TIGD1	chr2	233412679	233415267
MIR5001	chr2	233415183	233415283
EIF4E2	chr2	233415296	233448355
EFHD1	chr2	233470766	233547491
GIGYF2	chr2	233562040	233601358
KCNJ13	chr2	233630511	233641275
SNORC	chr2	233733723	233743414
NGEF	chr2	233743410	233792861
LOC101928881	chr2	233877323	233880595
NEU2	chr2	233897381	233899767
INPP5D	chr2	233925051	234116549
ATG16L1	chr2	234160216	234204320
SCARNA5	chr2	234184371	234184649
SCARNA6	chr2	234197321	234197587
SAG	chr2	234216461	234255701
DGKD	chr2	234296799	234380744
USP40	chr2	234383736	234475428
UGT1A8	chr2	234526290	234681945
UGT1A10	chr2	234545122	234681951
UGT1A9	chr2	234580543	234681946
UGT1A7	chr2	234590583	234681945
UGT1A6	chr2	234600315	234681946
UGT1A5	chr2	234621637	234681945
UGT1A4	chr2	234627381	234681946
UGT1A3	chr2	234637772	234681945
DNAJB3	chr2	234651395	234652644
LOC100286922	chr2	234662961	234663991
UGT1A1	chr2	234668915	234681946
MROH2A	chr2	234684369	234742064
HJURP	chr2	234745346	234763212
MSL3P1	chr2	234774082	234777055
TRPM8	chr2	234826017	234928166
SPP2	chr2	234959345	234985778
LINC01891	chr2	235353233	235363239
ARL4C	chr2	235401684	235405725
LINC01173	chr2	235591311	235626408
SH3BP4	chr2	235873982	235964358
KLHL29	chr2	23608049	23931476
AGAP1	chr2	236402686	237040437
AGAP1-IT1	chr2	236414394	236416210
TNRC17	chr2	236422383	236426565
GBX2	chr2	237073878	237077029
ASB18	chr2	237102094	237172988
IQCA1	chr2	237232789	237416178
ACKR3	chr2	237478467	237490997
LOC93463	chr2	237957241	237964810
COPS8	chr2	237994531	238009117
COL6A3	chr2	238232654	238322850
MLPH	chr2	238395052	238463965
MIR6811	chr2	238419573	238419631
PRLH	chr2	238475216	238475818
RAB17	chr2	238482968	238499377
LRRFIP1	chr2	238600806	238690290
RBM44	chr2	238707387	238751451
RAMP1	chr2	238768265	238820748
UBE2F	chr2	238875586	238951423
UBE2F-SCLY	chr2	238875586	239008054
SCLY	chr2	238969641	239008054
ESPNL	chr2	239036030	239041928
KLHL30	chr2	239047308	239061588
ERFE	chr2	239067610	239077531
ILKAP	chr2	239079042	239112336
LINC02610	chr2	239133753	239140318
LOC643387	chr2	239140326	239142986
HES6	chr2	239146907	239148679
PER2	chr2	239152684	239197251
TRAF3IP1	chr2	239229158	239309538
ASB1	chr2	239335567	239360891
LINC01107	chr2	239419330	239464140
ATAD2B	chr2	23971533	24149993
LOC100287387	chr2	239753186	239756548
TWIST2	chr2	239756725	239832230
LINC01940	chr2	239840997	239847965
HDAC4	chr2	239969863	240322643
MIR4440	chr2	239990512	239990610
MIR4441	chr2	240007522	240007622
MGC16025	chr2	240115026	240117153
MIR4269	chr2	240227156	240227240
MIR2467	chr2	240273418	240273499
HDAC4-AS1	chr2	240323129	240324051
LOC150935	chr2	240684553	240722358
MIR4786	chr2	240882431	240882511
NDUFA10	chr2	240896788	240964759
OR6B2	chr2	240968907	240969846
OR6B3	chr2	240984493	240985489
COPS9	chr2	241065979	241075764
OTOS	chr2	241078442	241080075
GPC1	chr2	241375079	241407493
LOC100130449	chr2	241388795	241396117
MIR149	chr2	241395417	241395506
ANKMY1	chr2	241418838	241500481
DUSP28	chr2	241499773	241504673
RNPEPL1	chr2	241507900	241520789
CAPN10-DT	chr2	241522166	241525733
CAPN10	chr2	241526150	241538521
GPR35	chr2	241564661	241570676
AQP12B	chr2	241615834	241622302
LOC285191	chr2	241625750	241628539
AQP12A	chr2	241631282	241637900
UBXN2A	chr2	24163332	24227779
KIF1A	chr2	241653180	241759725
AGXT	chr2	241808240	241819917
MAB21L4	chr2	241825464	241831452
CROCC2	chr2	241845752	241932728
LOC200772	chr2	241894033	241906868
SNED1	chr2	241938034	242034983
MTERF4	chr2	242034980	242041747
PASK	chr2	242045513	242089394
PPP1R7	chr2	242088987	242123065
ANO7	chr2	242128091	242135580
HDLBP	chr2	242166678	242255257
SEPTIN2	chr2	242254601	242293442
FARP2	chr2	242295699	242434256
MFSD2B	chr2	24232954	24249645
MIR3133	chr2	242417319	242417397
STK25	chr2	242432084	242447999
